HAVE_EISA -> HAVE_EISA
X86 -> HOTPLUG_PCI_COMPAQ
PCI_BIOS -> HOTPLUG_PCI_COMPAQ
HOTPLUG_PCI_COMPAQ -> HOTPLUG_PCI_COMPAQ_NVRAM
X86_IO_APIC -> HOTPLUG_PCI_IBM
X86 -> HOTPLUG_PCI_IBM
PCI_BIOS -> HOTPLUG_PCI_IBM
HOTPLUG_PCI=y -> HOTPLUG_PCI_ACPI
!ACPI_DOCK -> HOTPLUG_PCI_ACPI
ACPI -> HOTPLUG_PCI_ACPI
ACPI_DOCK -> HOTPLUG_PCI_ACPI
HOTPLUG_PCI_ACPI -> HOTPLUG_PCI_ACPI_AMPERE_ALTRA
HAVE_ARM_SMCCC_DISCOVERY -> HOTPLUG_PCI_ACPI_AMPERE_ALTRA
HOTPLUG_PCI_ACPI -> HOTPLUG_PCI_ACPI_IBM
HOTPLUG_PCI_CPCI -> HOTPLUG_PCI_CPCI_ZT5550
X86 -> HOTPLUG_PCI_CPCI_ZT5550
HOTPLUG_PCI_CPCI -> HOTPLUG_PCI_CPCI_GENERIC
X86 -> HOTPLUG_PCI_CPCI_GENERIC
PPC_POWERNV -> HOTPLUG_PCI_POWERNV
EEH -> HOTPLUG_PCI_POWERNV
OF_DYNAMIC -> HOTPLUG_PCI_POWERNV
PPC_PSERIES -> HOTPLUG_PCI_RPA
EEH -> HOTPLUG_PCI_RPA
HOTPLUG_PCI_RPA -> HOTPLUG_PCI_RPA_DLPAR
S390 -> HOTPLUG_PCI_S390
64BIT -> HOTPLUG_PCI_S390
PCI -> HOTPLUG_PCI_S390
ARCH_MVEBU -> PCI_AARDVARK
ARM64 -> PCI_AARDVARK
COMPILE_TEST -> PCI_AARDVARK
OF -> PCI_AARDVARK
PCI_MSI -> PCI_AARDVARK
PCI_BRIDGE_EMUL -> PCI_AARDVARK
ARM -> PCIE_ALTERA
NIOS2 -> PCIE_ALTERA
ARM64 -> PCIE_ALTERA
COMPILE_TEST -> PCIE_ALTERA
PCIE_ALTERA -> PCIE_ALTERA_MSI
PCI_MSI -> PCIE_ALTERA_MSI
PCIE_APPLE -> PCIE_APPLE_MSI_DOORBELL_ADDR
ARCH_APPLE -> PCIE_APPLE
COMPILE_TEST -> PCIE_APPLE
OF -> PCIE_APPLE
PCI_MSI -> PCIE_APPLE
PCI_HOST_COMMON -> PCIE_APPLE
ARCH_VERSATILE -> PCI_VERSATILE
COMPILE_TEST -> PCI_VERSATILE
ARCH_BRCMSTB -> PCIE_BRCMSTB
ARCH_BCM2835 -> PCIE_BRCMSTB
ARCH_BCMBCA -> PCIE_BRCMSTB
\ -> PCIE_BRCMSTB
OF -> PCIE_BRCMSTB
PCI_MSI -> PCIE_BRCMSTB
ARCH_BCM_IPROC -> PCIE_IPROC_PLATFORM
ARM -> PCIE_IPROC_PLATFORM
COMPILE_TEST -> PCIE_IPROC_PLATFORM
OF -> PCIE_IPROC_PLATFORM
PCIE_IPROC -> PCIE_IPROC_PLATFORM
ARM -> PCIE_IPROC_BCMA
ARCH_BCM_IPROC -> PCIE_IPROC_BCMA
COMPILE_TEST -> PCIE_IPROC_BCMA
PCIE_IPROC -> PCIE_IPROC_BCMA
BCMA -> PCIE_IPROC_BCMA
PCIE_IPROC_PLATFORM -> PCIE_IPROC_MSI
PCIE_IPROC_BCMA -> PCIE_IPROC_MSI
PCI_MSI -> PCIE_IPROC_MSI
ARM64 -> PCI_HOST_THUNDER_PEM
COMPILE_TEST -> PCI_HOST_THUNDER_PEM
OF -> PCI_HOST_THUNDER_PEM
ACPI -> PCI_HOST_THUNDER_PEM
PCI_QUIRKS -> PCI_HOST_THUNDER_PEM
PCI_HOST_COMMON -> PCI_HOST_THUNDER_PEM
ARM64 -> PCI_HOST_THUNDER_ECAM
COMPILE_TEST -> PCI_HOST_THUNDER_ECAM
OF -> PCI_HOST_THUNDER_ECAM
ACPI -> PCI_HOST_THUNDER_ECAM
PCI_QUIRKS -> PCI_HOST_THUNDER_ECAM
PCI_HOST_COMMON -> PCI_HOST_THUNDER_ECAM
OF -> PCI_FTPCI100
PCI_ECAM -> PCI_HOST_COMMON
OF -> PCI_HOST_GENERIC
PCI_HOST_COMMON -> PCI_HOST_GENERIC
IRQ_DOMAIN -> PCI_HOST_GENERIC
ACPI_APEI_GHES -> PCIE_HISI_ERR
ARM64 -> PCIE_HISI_ERR
COMPILE_TEST -> PCIE_HISI_ERR
ARM -> PCI_IXP4XX
OF -> PCI_IXP4XX
ARCH_IXP4XX -> PCI_IXP4XX
COMPILE_TEST -> PCI_IXP4XX
PCI_MSI -> VMD
X86_64 -> VMD
!UML -> VMD
MACH_LOONGSON64 -> PCI_LOONGSON
COMPILE_TEST -> PCI_LOONGSON
OF -> PCI_LOONGSON
ACPI -> PCI_LOONGSON
PCI_QUIRKS -> PCI_LOONGSON
ARCH_MVEBU -> PCI_MVEBU
ARCH_DOVE -> PCI_MVEBU
COMPILE_TEST -> PCI_MVEBU
MVEBU_MBUS -> PCI_MVEBU
ARM -> PCI_MVEBU
OF -> PCI_MVEBU
PCI_BRIDGE_EMUL -> PCI_MVEBU
ARCH_AIROHA -> PCIE_MEDIATEK
ARCH_MEDIATEK -> PCIE_MEDIATEK
COMPILE_TEST -> PCIE_MEDIATEK
OF -> PCIE_MEDIATEK
PCI_MSI -> PCIE_MEDIATEK
ARCH_MEDIATEK -> PCIE_MEDIATEK_GEN3
COMPILE_TEST -> PCIE_MEDIATEK_GEN3
PCI_MSI -> PCIE_MEDIATEK_GEN3
SOC_MT7621 -> PCIE_MT7621
COMPILE_TEST -> PCIE_MT7621
PHY_MT7621_PCI -> PCIE_MT7621
PCI_MSI -> PCIE_MICROCHIP_HOST
OF -> PCIE_MICROCHIP_HOST
PCI_HOST_COMMON -> PCIE_MICROCHIP_HOST
X86 -> PCI_HYPERV_INTERFACE
X86_64 -> PCI_HYPERV_INTERFACE
ARM64 -> PCI_HYPERV_INTERFACE
HYPERV -> PCI_HYPERV_INTERFACE
PCI_MSI -> PCI_HYPERV_INTERFACE
ARCH_TEGRA -> PCI_TEGRA
COMPILE_TEST -> PCI_TEGRA
PCI_MSI -> PCI_TEGRA
ARCH_RENESAS -> PCIE_RCAR_HOST
COMPILE_TEST -> PCIE_RCAR_HOST
PCI_MSI -> PCIE_RCAR_HOST
ARCH_RENESAS -> PCIE_RCAR_EP
COMPILE_TEST -> PCIE_RCAR_EP
PCI_ENDPOINT -> PCIE_RCAR_EP
ARCH_RENESAS -> PCI_RCAR_GEN2
COMPILE_TEST -> PCI_RCAR_GEN2
ARM -> PCI_RCAR_GEN2
PCI -> PCIE_ROCKCHIP
ARCH_ROCKCHIP -> PCIE_ROCKCHIP_HOST
COMPILE_TEST -> PCIE_ROCKCHIP_HOST
OF -> PCIE_ROCKCHIP_HOST
PCI_MSI -> PCIE_ROCKCHIP_HOST
MFD_SYSCON -> PCIE_ROCKCHIP_HOST
PCIE_ROCKCHIP -> PCIE_ROCKCHIP_HOST
ARCH_ROCKCHIP -> PCIE_ROCKCHIP_EP
COMPILE_TEST -> PCIE_ROCKCHIP_EP
OF -> PCIE_ROCKCHIP_EP
PCI_ENDPOINT -> PCIE_ROCKCHIP_EP
MFD_SYSCON -> PCIE_ROCKCHIP_EP
PCIE_ROCKCHIP -> PCIE_ROCKCHIP_EP
OF -> PCI_V3_SEMI
ARM -> PCI_V3_SEMI
COMPILE_TEST -> PCI_V3_SEMI
ARM64 -> PCI_XGENE
COMPILE_TEST -> PCI_XGENE
OF -> PCI_XGENE
ACPI -> PCI_XGENE
PCI_QUIRKS -> PCI_XGENE
PCI_XGENE -> PCI_XGENE_MSI
PCI_MSI -> PCI_XGENE_MSI
OF -> PCIE_XILINX
PCI_MSI -> PCIE_XILINX
ARCH_ZYNQMP -> PCIE_XILINX_DMA_PL
COMPILE_TEST -> PCIE_XILINX_DMA_PL
PCI_MSI -> PCIE_XILINX_DMA_PL
PCI_HOST_COMMON -> PCIE_XILINX_DMA_PL
ARCH_ZYNQMP -> PCIE_XILINX_NWL
COMPILE_TEST -> PCIE_XILINX_NWL
PCI_MSI -> PCIE_XILINX_NWL
ARCH_ZYNQMP -> PCIE_XILINX_CPM
COMPILE_TEST -> PCIE_XILINX_CPM
PCI_HOST_COMMON -> PCIE_XILINX_CPM
PCI -> PCIE_XILINX_CPM
OF -> PCIE_CADENCE_HOST
IRQ_DOMAIN -> PCIE_CADENCE_HOST
PCIE_CADENCE -> PCIE_CADENCE_HOST
OF -> PCIE_CADENCE_EP
PCI_ENDPOINT -> PCIE_CADENCE_EP
PCIE_CADENCE -> PCIE_CADENCE_EP
OF -> PCIE_CADENCE_PLAT_HOST
PCIE_CADENCE_HOST -> PCIE_CADENCE_PLAT_HOST
PCIE_CADENCE_PLAT -> PCIE_CADENCE_PLAT_HOST
OF -> PCIE_CADENCE_PLAT_EP
PCI_ENDPOINT -> PCIE_CADENCE_PLAT_EP
PCIE_CADENCE_EP -> PCIE_CADENCE_PLAT_EP
PCIE_CADENCE_PLAT -> PCIE_CADENCE_PLAT_EP
ARCH_K3 -> PCI_J721E_HOST
COMPILE_TEST -> PCI_J721E_HOST
OF -> PCI_J721E_HOST
PCIE_CADENCE_HOST -> PCI_J721E_HOST
PCI_J721E -> PCI_J721E_HOST
ARCH_K3 -> PCI_J721E_EP
COMPILE_TEST -> PCI_J721E_EP
OF -> PCI_J721E_EP
PCI_ENDPOINT -> PCI_J721E_EP
PCIE_CADENCE_EP -> PCI_J721E_EP
PCI_J721E -> PCI_J721E_EP
PCI -> PCI_J721E_EP
PCIE_DW -> PCIE_DW_HOST
PCIE_DW -> PCIE_DW_EP
OF -> PCIE_AL
ARM64 -> PCIE_AL
COMPILE_TEST -> PCIE_AL
PCI_MSI -> PCIE_AL
PCIE_DW_HOST -> PCIE_AL
PCI_ECAM -> PCIE_AL
PCI_MSI -> PCI_MESON
PCIE_DW_HOST -> PCI_MESON
MACH_ARTPEC6 -> PCIE_ARTPEC6_HOST
COMPILE_TEST -> PCIE_ARTPEC6_HOST
PCI_MSI -> PCIE_ARTPEC6_HOST
PCIE_DW_HOST -> PCIE_ARTPEC6_HOST
PCIE_ARTPEC6 -> PCIE_ARTPEC6_HOST
MACH_ARTPEC6 -> PCIE_ARTPEC6_EP
COMPILE_TEST -> PCIE_ARTPEC6_EP
PCI_ENDPOINT -> PCIE_ARTPEC6_EP
PCIE_DW_EP -> PCIE_ARTPEC6_EP
PCIE_ARTPEC6 -> PCIE_ARTPEC6_EP
MIPS_BAIKAL_T1 -> PCIE_BT1
COMPILE_TEST -> PCIE_BT1
PCI_MSI -> PCIE_BT1
PCIE_DW_HOST -> PCIE_BT1
ARCH_MXC -> PCI_IMX6_HOST
COMPILE_TEST -> PCI_IMX6_HOST
PCI_MSI -> PCI_IMX6_HOST
PCIE_DW_HOST -> PCI_IMX6_HOST
PCI_IMX6 -> PCI_IMX6_HOST
ARCH_MXC -> PCI_IMX6_EP
COMPILE_TEST -> PCI_IMX6_EP
PCI_ENDPOINT -> PCI_IMX6_EP
PCIE_DW_EP -> PCI_IMX6_EP
PCI_IMX6 -> PCI_IMX6_EP
OF -> PCI_LAYERSCAPE
ARM -> PCI_LAYERSCAPE
ARCH_LAYERSCAPE -> PCI_LAYERSCAPE
COMPILE_TEST -> PCI_LAYERSCAPE
PCI_MSI -> PCI_LAYERSCAPE
PCIE_DW_HOST -> PCI_LAYERSCAPE
MFD_SYSCON -> PCI_LAYERSCAPE
OF -> PCI_LAYERSCAPE_EP
ARM -> PCI_LAYERSCAPE_EP
ARCH_LAYERSCAPE -> PCI_LAYERSCAPE_EP
COMPILE_TEST -> PCI_LAYERSCAPE_EP
PCI_ENDPOINT -> PCI_LAYERSCAPE_EP
PCIE_DW_EP -> PCI_LAYERSCAPE_EP
OF -> PCI_HISI
ARM64 -> PCI_HISI
COMPILE_TEST -> PCI_HISI
PCI_MSI -> PCI_HISI
PCIE_DW_HOST -> PCI_HISI
PCI_HOST_COMMON -> PCI_HISI
OF -> PCIE_KIRIN
ARM64 -> PCIE_KIRIN
COMPILE_TEST -> PCIE_KIRIN
PCI_MSI -> PCIE_KIRIN
PCIE_DW_HOST -> PCIE_KIRIN
REGMAP_MMIO -> PCIE_KIRIN
ARCH_HISI -> PCIE_HISI_STB
COMPILE_TEST -> PCIE_HISI_STB
PCI_MSI -> PCIE_HISI_STB
PCIE_DW_HOST -> PCIE_HISI_STB
OF -> PCIE_INTEL_GW
X86 -> PCIE_INTEL_GW
COMPILE_TEST -> PCIE_INTEL_GW
PCI_MSI -> PCIE_INTEL_GW
PCIE_DW_HOST -> PCIE_INTEL_GW
ARCH_KEEMBAY -> PCIE_KEEMBAY_HOST
COMPILE_TEST -> PCIE_KEEMBAY_HOST
PCI_MSI -> PCIE_KEEMBAY_HOST
PCIE_DW_HOST -> PCIE_KEEMBAY_HOST
PCIE_KEEMBAY -> PCIE_KEEMBAY_HOST
ARCH_KEEMBAY -> PCIE_KEEMBAY_EP
COMPILE_TEST -> PCIE_KEEMBAY_EP
PCI_MSI -> PCIE_KEEMBAY_EP
PCI_ENDPOINT -> PCIE_KEEMBAY_EP
PCIE_DW_EP -> PCIE_KEEMBAY_EP
PCIE_KEEMBAY -> PCIE_KEEMBAY_EP
ARCH_MVEBU -> PCIE_ARMADA_8K
COMPILE_TEST -> PCIE_ARMADA_8K
PCI_MSI -> PCIE_ARMADA_8K
PCIE_DW_HOST -> PCIE_ARMADA_8K
ARCH_TEGRA_194_SOC -> PCIE_TEGRA194_HOST
COMPILE_TEST -> PCIE_TEGRA194_HOST
PCI_MSI -> PCIE_TEGRA194_HOST
PCIE_DW_HOST -> PCIE_TEGRA194_HOST
PHY_TEGRA194_P2U -> PCIE_TEGRA194_HOST
PCIE_TEGRA194 -> PCIE_TEGRA194_HOST
ARCH_TEGRA_194_SOC -> PCIE_TEGRA194_EP
COMPILE_TEST -> PCIE_TEGRA194_EP
PCI_ENDPOINT -> PCIE_TEGRA194_EP
PCIE_DW_EP -> PCIE_TEGRA194_EP
PHY_TEGRA194_P2U -> PCIE_TEGRA194_EP
PCIE_TEGRA194 -> PCIE_TEGRA194_EP
PCI_MSI -> PCIE_DW_PLAT_HOST
PCIE_DW_HOST -> PCIE_DW_PLAT_HOST
PCIE_DW_PLAT -> PCIE_DW_PLAT_HOST
PCI -> PCIE_DW_PLAT_EP
PCI_MSI -> PCIE_DW_PLAT_EP
PCI_ENDPOINT -> PCIE_DW_PLAT_EP
PCIE_DW_EP -> PCIE_DW_PLAT_EP
PCIE_DW_PLAT -> PCIE_DW_PLAT_EP
OF -> PCIE_QCOM
ARCH_QCOM -> PCIE_QCOM
COMPILE_TEST -> PCIE_QCOM
PCI_MSI -> PCIE_QCOM
PCIE_DW_HOST -> PCIE_QCOM
CRC8 -> PCIE_QCOM
OF -> PCIE_QCOM_EP
ARCH_QCOM -> PCIE_QCOM_EP
COMPILE_TEST -> PCIE_QCOM_EP
PCI_ENDPOINT -> PCIE_QCOM_EP
PCIE_DW_EP -> PCIE_QCOM_EP
ARCH_RENESAS -> PCIE_RCAR_GEN4_HOST
COMPILE_TEST -> PCIE_RCAR_GEN4_HOST
PCI_MSI -> PCIE_RCAR_GEN4_HOST
PCIE_DW_HOST -> PCIE_RCAR_GEN4_HOST
PCIE_RCAR_GEN4 -> PCIE_RCAR_GEN4_HOST
ARCH_RENESAS -> PCIE_RCAR_GEN4_EP
COMPILE_TEST -> PCIE_RCAR_GEN4_EP
PCI_ENDPOINT -> PCIE_RCAR_GEN4_EP
PCIE_DW_EP -> PCIE_RCAR_GEN4_EP
PCIE_RCAR_GEN4 -> PCIE_RCAR_GEN4_EP
PCIE_DW -> PCIE_ROCKCHIP_DW_HOST
PCIE_DW_HOST -> PCIE_ROCKCHIP_DW_HOST
PCI_MSI -> PCIE_ROCKCHIP_DW_HOST
ARCH_ROCKCHIP -> PCIE_ROCKCHIP_DW_HOST
COMPILE_TEST -> PCIE_ROCKCHIP_DW_HOST
OF -> PCIE_ROCKCHIP_DW_HOST
ARCH_EXYNOS -> PCI_EXYNOS
COMPILE_TEST -> PCI_EXYNOS
PCI_MSI -> PCI_EXYNOS
PCIE_DW_HOST -> PCI_EXYNOS
PCI_MSI -> PCIE_FU740
ARCH_SIFIVE -> PCIE_FU740
COMPILE_TEST -> PCIE_FU740
PCIE_DW_HOST -> PCIE_FU740
ARCH_UNIPHIER -> PCIE_UNIPHIER
COMPILE_TEST -> PCIE_UNIPHIER
OF -> PCIE_UNIPHIER
HAS_IOMEM -> PCIE_UNIPHIER
PCI_MSI -> PCIE_UNIPHIER
PCIE_DW_HOST -> PCIE_UNIPHIER
ARCH_UNIPHIER -> PCIE_UNIPHIER_EP
COMPILE_TEST -> PCIE_UNIPHIER_EP
OF -> PCIE_UNIPHIER_EP
HAS_IOMEM -> PCIE_UNIPHIER_EP
PCI_ENDPOINT -> PCIE_UNIPHIER_EP
PCIE_DW_EP -> PCIE_UNIPHIER_EP
ARCH_SPEAR13XX -> PCIE_SPEAR13XX
COMPILE_TEST -> PCIE_SPEAR13XX
PCI_MSI -> PCIE_SPEAR13XX
PCIE_DW_HOST -> PCIE_SPEAR13XX
SOC_DRA7XX -> PCI_DRA7XX_HOST
COMPILE_TEST -> PCI_DRA7XX_HOST
OF -> PCI_DRA7XX_HOST
HAS_IOMEM -> PCI_DRA7XX_HOST
TI_PIPE3 -> PCI_DRA7XX_HOST
PCI_MSI -> PCI_DRA7XX_HOST
PCIE_DW_HOST -> PCI_DRA7XX_HOST
PCI_DRA7XX -> PCI_DRA7XX_HOST
SOC_DRA7XX -> PCI_DRA7XX_EP
COMPILE_TEST -> PCI_DRA7XX_EP
OF -> PCI_DRA7XX_EP
HAS_IOMEM -> PCI_DRA7XX_EP
TI_PIPE3 -> PCI_DRA7XX_EP
PCI_ENDPOINT -> PCI_DRA7XX_EP
PCIE_DW_EP -> PCI_DRA7XX_EP
PCI_DRA7XX -> PCI_DRA7XX_EP
ARCH_KEYSTONE -> PCI_KEYSTONE_HOST
ARCH_K3 -> PCI_KEYSTONE_HOST
COMPILE_TEST -> PCI_KEYSTONE_HOST
PCI_MSI -> PCI_KEYSTONE_HOST
PCIE_DW_HOST -> PCI_KEYSTONE_HOST
PCI_KEYSTONE -> PCI_KEYSTONE_HOST
ARCH_KEYSTONE -> PCI_KEYSTONE_EP
ARCH_K3 -> PCI_KEYSTONE_EP
COMPILE_TEST -> PCI_KEYSTONE_EP
PCI_ENDPOINT -> PCI_KEYSTONE_EP
PCIE_DW_EP -> PCI_KEYSTONE_EP
PCI_KEYSTONE -> PCI_KEYSTONE_EP
ARCH_VISCONTI -> PCIE_VISCONTI_HOST
COMPILE_TEST -> PCIE_VISCONTI_HOST
PCI_MSI -> PCIE_VISCONTI_HOST
PCIE_DW_HOST -> PCIE_VISCONTI_HOST
PCI -> PCIE_VISCONTI_HOST
PCI_MSI -> PCIE_MOBIVEIL_HOST
PCIE_MOBIVEIL -> PCIE_MOBIVEIL_HOST
ARCH_LAYERSCAPE -> PCIE_LAYERSCAPE_GEN4
COMPILE_TEST -> PCIE_LAYERSCAPE_GEN4
PCI_MSI -> PCIE_LAYERSCAPE_GEN4
PCIE_MOBIVEIL_HOST -> PCIE_LAYERSCAPE_GEN4
ARCH_ZYNQMP -> PCIE_MOBIVEIL_PLAT
COMPILE_TEST -> PCIE_MOBIVEIL_PLAT
OF -> PCIE_MOBIVEIL_PLAT
PCI_MSI -> PCIE_MOBIVEIL_PLAT
PCIE_MOBIVEIL_HOST -> PCIE_MOBIVEIL_PLAT
HAVE_PCI -> PCI_ENDPOINT
PCI_ENDPOINT -> PCI_ENDPOINT_CONFIGFS
CONFIGFS_FS -> PCI_ENDPOINT_CONFIGFS
PCI_ENDPOINT -> PCI_EPF_TEST
CRC32 -> PCI_EPF_TEST
PCI_ENDPOINT -> PCI_EPF_NTB
CONFIGFS_FS -> PCI_EPF_NTB
PCI_ENDPOINT -> PCI_EPF_VNTB
NTB -> PCI_EPF_VNTB
CONFIGFS_FS -> PCI_EPF_VNTB
PCI_ENDPOINT -> PCI_EPF_MHI
MHI_BUS_EP -> PCI_EPF_MHI
PCI -> PCI_EPF_MHI
PCI -> PCI_SW_SWITCHTEC
FW_LOADER -> PCI_SW_SWITCHTEC
FW_UPLOAD -> PCI_SW_SWITCHTEC
PCI_DOE -> PCI_SW_SWITCHTEC
FIRMWARE_TABLE -> PCI_SW_SWITCHTEC
CXL_PCI -> CXL_MEM_RAW_COMMANDS
ACPI -> CXL_ACPI
ACPI_NUMA -> CXL_ACPI
ACPI_TABLE_LIB -> CXL_ACPI
ACPI_HMAT -> CXL_ACPI
LIBNVDIMM -> CXL_PMEM
CXL_PCI -> CXL_MEM
SUSPEND -> CXL_SUSPEND
CXL_MEM -> CXL_SUSPEND
SPARSEMEM -> CXL_REGION
MEMREGION -> CXL_REGION
GET_FREE_REGION -> CXL_REGION
CXL_REGION -> CXL_REGION_INVALIDATION_TEST
HAS_IOMEM -> PCMCIA
CRC32 -> PCMCIA
PCMCIA -> PCMCIA_LOAD_CIS
FW_LOADER -> PCMCIA_LOAD_CIS
PCI -> CARDBUS
PCI -> YENTA
CARDBUS -> YENTA
if -> YENTA
!EXPERT -> YENTA
PCCARD_NONSTATIC -> YENTA
if -> YENTA
PCMCIA -> YENTA
!= -> YENTA
n -> YENTA
YENTA -> YENTA_O2
YENTA -> YENTA_RICOH
YENTA -> YENTA_TI
YENTA_TI -> YENTA_ENE_TUNE
CARDBUS -> YENTA_ENE_TUNE
YENTA -> YENTA_TOSHIBA
PCMCIA -> PD6729
PCI -> PD6729
HAS_IOPORT -> PD6729
PCCARD_NONSTATIC -> PD6729
PCMCIA -> I82092
PCI -> I82092
HAS_IOPORT -> I82092
PCCARD_NONSTATIC -> I82092
PCMCIA -> I82365
ISA -> I82365
PCCARD_NONSTATIC -> I82365
PCMCIA -> TCIC
ISA -> TCIC
PCCARD_NONSTATIC -> TCIC
MIPS_DB1XXX -> PCMCIA_ALCHEMY_DEVBOARD
PCMCIA -> PCMCIA_ALCHEMY_DEVBOARD
PCMCIA -> PCMCIA_XXS1500
MIPS_XXS1500 -> PCMCIA_XXS1500
BCM63XX -> PCMCIA_BCM63XX
PCMCIA -> PCMCIA_BCM63XX
ARM -> PCMCIA_SA1100
ARCH_SA1100 -> PCMCIA_SA1100
PCMCIA -> PCMCIA_SA1100
PCMCIA_SOC_COMMON -> PCMCIA_SA1100
PCMCIA_SA11XX_BASE -> PCMCIA_SA1100
ARM -> PCMCIA_SA1111
SA1111 -> PCMCIA_SA1111
PCMCIA -> PCMCIA_SA1111
PCMCIA_SOC_COMMON -> PCMCIA_SA1111
PCMCIA_SA11XX_BASE -> PCMCIA_SA1111
PCMCIA_MAX1600 -> PCMCIA_SA1111
if -> PCMCIA_SA1111
ASSABET_NEPONSET -> PCMCIA_SA1111
ARM -> PCMCIA_PXA2XX
ARCH_PXA -> PCMCIA_PXA2XX
PCMCIA -> PCMCIA_PXA2XX
PXA_SHARPSL -> PCMCIA_PXA2XX
PCMCIA_SOC_COMMON -> PCMCIA_PXA2XX
PCMCIA_SA1111 -> PCMCIA_DEBUG
PCMCIA_SA1100 -> PCMCIA_DEBUG
PCMCIA_PXA2XX -> PCMCIA_DEBUG
PCMCIA -> OMAP_CF
ARCH_OMAP16XX -> OMAP_CF
ARM -> OMAP_CF
COMPILE_TEST -> OMAP_CF
PCMCIA -> ELECTRA_CF
PPC_PASEMI -> ELECTRA_CF
HAVE_RAPIDIO -> HAVE_RAPIDIO
PCI -> HAVE_RAPIDIO
RAPIDIO -> RAPIDIO_TSI721
PCIEPORTBUS -> RAPIDIO_TSI721
RAPIDIO -> RAPIDIO_DISC_TIMEOUT
RAPIDIO -> RAPIDIO_ENABLE_RX_TX_PORTS
RAPIDIO -> RAPIDIO_DMA_ENGINE
DMADEVICES -> RAPIDIO_DMA_ENGINE
DMA_ENGINE -> RAPIDIO_DMA_ENGINE
RAPIDIO -> RAPIDIO_DEBUG
RAPIDIO -> RAPIDIO_DEBUG
RAPIDIO -> RAPIDIO_CHMAN
RAPIDIO -> RAPIDIO_MPORT_CDEV
RAPIDIO -> RAPIDIO_MPORT_CDEV
UEVENT_HELPER -> UEVENT_HELPER_PATH
DEVTMPFS -> DEVTMPFS_MOUNT
DEVTMPFS -> DEVTMPFS_SAFE
CRYPTO_HASH -> FW_LOADER
if -> FW_LOADER
FW_LOADER_DEBUG -> FW_LOADER
CRYPTO_SHA256 -> FW_LOADER
if -> FW_LOADER
FW_LOADER_DEBUG -> FW_LOADER
CRYPTO -> FW_LOADER_DEBUG
= -> FW_LOADER_DEBUG
FW_LOADER -> FW_LOADER_DEBUG
